BookId,Title,Author,AuthorLF,AdditionalAuthors,ISBN,ISBN13,MyRating,AverageRating,Publisher,Binding,NumberOfPages,YearPublished,OriginalPublicationYear,DateRead,DateAdded,Bookshelves,BookshelvesWithPositions,ExclusiveShelf,MyReview,Spoiler,PrivateNotes,ReadCount,RecommendedFor,RecommendedBy,OwnedCopies,OriginalPurchaseDate,OriginalPurchaseLocation,Condition,ConditionDescription,BCID
605313,Middlesex ,Jeffrey Eugenides,"Eugenides, Jeffrey",,"=""0676975658""","=""9780676975659""",4,4.00,Vintage Canada,Paperback,529,2003,2002,,2008/03/03,coolcatsbookclub,coolcatsbookclub,read,,,,1,,,0,,,,,
1618,The Curious Incident of the Dog in the Night-Time,Mark Haddon,"Haddon, Mark",,"=""1400032717""","=""9781400032716""",3,3.88,Vintage,Paperback,226,2004,2003,,2008/03/03,coolcatsbookclub,coolcatsbookclub,read,,,,1,,,0,,,,,
4214,Life of Pi,Yann Martel,"Martel, Yann",,"=""0770430074""","=""9780770430078""",3,3.91,Seal Books,Paperback,460,2006,2001,,2008/03/03,coolcatsbookclub,coolcatsbookclub,read,,,,1,,,0,,,,,
32650,The Return of the Native,Thomas Hardy,"Hardy, Thomas",Alexander Theroux,"=""037575718X""","=""9780375757181""",5,3.86,Modern Library,Paperback,448,2001,1878,,2008/03/03,,,read,my favorite book.,,,1,,,0,,,,,
31463,Far From the Madding Crowd,Thomas Hardy,"Hardy, Thomas","Rosemarie Morgan, Shannon Russell","=""0141439653""","=""9780141439655""",5,3.94,Penguin Books,Paperback,433,2003,1874,,2008/03/03,,,read,,,,1,,,0,,,,,
32261,Tess of the D'Urbervilles,Thomas Hardy,"Hardy, Thomas","Margaret R. Higonnet, Tim Dolin","=""""","=""""",5,3.80,Penguin Classics,Paperback,518,2003,1891,2007/03/26,2008/03/03,,,read,,,,1,,,0,,,,,
46170,For Whom the Bell Tolls,Ernest Hemingway,"Hemingway, Ernest","Mete Ergin, Mustafa Bahar","=""""","=""""",5,3.97,Scribner,Paperback,471,1995,1940,,2008/03/03,,,read,,,,1,,,0,,,,,
10799,A Farewell to Arms,Ernest Hemingway,"Hemingway, Ernest",,"=""0099910101""","=""9780099910107""",5,3.81,Arrow Books,Paperback,293,2004,1929,,2008/03/03,,,read,,,,1,,,0,,,,,
3876,The Sun Also Rises,Ernest Hemingway,"Hemingway, Ernest",,"=""""","=""""",5,3.82,Pan Books,Paperback,189,1957,1926,,2008/03/03,,,read,,,,1,,,0,,,,,
50158,N.P,Banana Yoshimoto,"Yoshimoto, Banana",Ann Sherif,"=""0802142990""","=""9780802142993""",4,3.56,Grove Press,Paperback,208,2007,1990,,2008/03/03,,,read,,,,1,,,0,,,,,
50144,Kitchen,Banana Yoshimoto,"Yoshimoto, Banana",Megan Backus,"=""0802142443""","=""9780802142443""",5,3.86,Grove Press,Paperback,152,2006,1988,,2008/03/03,,,read,,,,1,,,0,,,,,
198463,"High Society (Cerebus, #2)",Dave Sim,"Sim, Dave",,"=""0919359078""","=""9780919359079""",4,4.19,Aardvark-Vanaheim,Unknown Binding,500,2005,1986,2008/02/01,2008/03/03,"2008, comics","2008, comics (#8)",read,,,,1,,,0,,,,,
198462,"Cerebus (Cerebus, #1)",Dave Sim,"Sim, Dave",,"=""0919359086""","=""9780919359086""",3,3.71,Aardvark-Vanaheim,Unknown Binding,546,2005,1987,,2008/03/03,comics,comics (#11),read,,,,1,,,0,,,,,
383238,Madman Adventures Collection,Mike Allred,"Allred, Mike",Philip Amara,"=""087816314X""","=""9780878163144""",5,4.13,Kitchen Sink Press,Paperback,110,1994,1994,,2008/03/03,comics,comics (#12),read,,,,1,,,0,,,,,
184040,"Y: The Last Man, Vol. 4: Safeword (Y: The Last Man, #4)",Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, Goran Parlov, José Marzán Jr.","=""1401202322""","=""9781401202323""",5,4.25,Vertigo,Paperback,144,2004,2004,2008/02/01,2008/03/03,"2008, comics","2008, comics (#9)",read,,,,1,,,0,,,,,
156530,"Y: The Last Man, Vol. 3: One Small Step (Y: The Last Man, #3)",Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, José Marzán Jr., Paul Chadwick","=""1401202012""","=""9781401202019""",5,4.21,Vertigo,Paperback,168,2004,2004,,2008/03/03,comics,comics (#13),read,,,,1,,,0,,,,,
332631,"Y: The Last Man, Vol. 2: Cycles (Y: The Last Man, #2)",Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, José Marzán Jr.","=""1401200761""","=""9781401200763""",5,4.22,Vertigo,Paperback,128,2003,2003,,2008/03/03,comics,comics (#14),read,,,,1,,,0,,,,,
156534,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man, #1)",Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, José Marzán Jr., Jose Marzan, Goran Sudžuka","=""1563899809""","=""9781563899805""",5,4.08,Vertigo,Paperback,130,2003,2003,,2008/03/03,comics,comics (#15),read,,,,1,,,0,,,,,
392297,"Sin City, Vol. 1: The Hard Goodbye (Sin City, #1)",Frank Miller,"Miller, Frank",,"=""1593072937""","=""9781593072933""",4,4.15,Dark Horse,Paperback,208,2010,1991,,2008/03/03,comics,comics (#16),read,,,,1,,,0,,,,,
739858,"Concrete, Volume 2: Heights",Paul Chadwick,"Chadwick, Paul",,"=""1593074204""","=""9781593074203""",4,4.09,Dark Horse Books,Paperback,208,2005,2005,,2008/03/03,comics,comics (#17),read,,,,1,,,0,,,,,
739860,"Concrete, Volume 3: Fragile Creature",Paul Chadwick,"Chadwick, Paul",,"=""1593074646""","=""9781593074647""",3,4.05,Dark Horse Books,Paperback,208,2006,1994,2008/02/01,2008/03/03,"2008, comics","2008, comics (#10)",read,,,,1,,,0,,,,,
609483,"Concrete, Volume 1: Depths",Paul Chadwick,"Chadwick, Paul",,"=""1593073437""","=""9781593073435""",4,3.83,Dark Horse Books,Paperback,208,2005,2005,,2008/03/03,comics,comics (#18),read,,,,1,,,0,,,,,
51245,"Amphigorey Also (Amphigorey, #3)",Edward Gorey,"Gorey, Edward",,"=""0156056720""","=""9780156056724""",5,4.40,Mariner Books,Paperback,256,1993,1983,,2008/03/03,comics,comics (#19),read,,,,1,,,0,,,,,
92143,Bone: The Complete Edition,Jeff Smith,"Smith, Jeff",,"=""188896314X""","=""9781888963144""",5,4.43,Cartoon Books,paperback,1344,2010,1991,,2008/03/03,comics,comics (#20),read,,,,1,,,0,,,,,
226378,A Hero of Our Time,Mikhail Lermontov,"Lermontov, Mikhail",Paul Foote,"=""014044176X""","=""9780140441765""",4,4.11,Penguin Classics,Paperback,185,1966,1840,2008/02/01,2008/03/03,2008,2008,read,,,,1,,,0,,,,,
7604,Lolita,Vladimir Nabokov,"Nabokov, Vladimir",Craig Raine,"=""""","=""""",5,3.89,Penguin,Paperback,331,1995,1955,2008/02/01,2008/03/03,2008,2008,read,,,,1,,,0,,,,,
395182,Lucky Jim,Kingsley Amis,"Amis, Kingsley",David Lodge,"=""0140186301""","=""9780140186307""",4,3.78,Penguin Classics,Paperback,251,1993,1954,2008/02/01,2008/03/03,2008,2008,read,,,,1,,,0,,,,,
78432,The War against Cliché: Essays and Reviews 1971-2000,Martin Amis,"Amis, Martin",James Diedrick,"=""0375727167""","=""9780375727160""",4,4.08,Vintage,Paperback,528,2002,2001,2008/02/01,2008/03/03,2008,2008,read,,,,1,,,0,,,,,
